Source,Target,Type,TimeInterval,Label,Category
1586,528,directed,"<[2006, 2008)>",1428,5.0
1586,1260,directed,"<[2006, 2008)>",1431,5.0
1586,577,directed,"<[2006, 2008)>",1435,5.0
1586,972,directed,"<[2006, 2008)>",1438,5.0
1586,119,directed,"<[2006, 2008)>",1439,5.0
1586,127,directed,"<[2006, 2008)>",1440,5.0
1586,1291,directed,"<[2006, 2008)>",1441,5.0
1480,1439,directed,"<[2006, 2008)>",1452,5.0
1480,372,directed,"<[2006, 2008)>",1453,5.0
1586,1286,directed,"<[2006, 2008)>",1471,5.0
1586,581,directed,"<[2006, 2008)>",1472,5.0
1586,1295,directed,"<[2006, 2008)>",1473,5.0
1586,1394,directed,"<[2006, 2008)>",1475,5.0
1586,1321,directed,"<[2006, 2008)>",1476,5.0
1586,173,directed,"<[2006, 2008)>",1477,5.0
1586,638,directed,"<[2006, 2008)>",1478,5.0
1586,1641,directed,"<[2006, 2008)>",1480,5.0
1586,93,directed,"<[2006, 2008)>",1481,5.0
1586,639,directed,"<[2006, 2008)>",1483,5.0
1586,747,directed,"<[2006, 2008)>",1485,5.0
1586,340,directed,"<[2006, 2008)>",1486,5.0
1586,732,directed,"<[2006, 2008)>",1494,5.0
1586,528,directed,"<[2006, 2008)>",1498,5.0
1586,1407,directed,"<[2006, 2008)>",1499,5.0
1586,1237,directed,"<[2006, 2008)>",1500,5.0
1586,714,directed,"<[2006, 2008)>",1501,5.0
1586,818,directed,"<[2006, 2008)>",1514,5.0
1586,158,directed,"<[2006, 2008)>",1515,5.0
1586,1221,directed,"<[2006, 2008)>",1516,5.0
1586,1302,directed,"<[2006, 2008)>",1517,5.0
1586,1633,directed,"<[2006, 2008)>",1520,5.0
1586,1308,directed,"<[2006, 2008)>",1523,5.0
1586,247,directed,"<[2006, 2008)>",1524,5.0
1586,1190,directed,"<[2006, 2008)>",1525,5.0
283,760,directed,"<[2006, 2008)>",1534,1.0
283,225,directed,"<[2006, 2008)>",1540,1.0
180,953,directed,"<[2006, 2008)>",1541,1.0
490,953,directed,"<[2006, 2008)>",1542,4.0
1680,1247,directed,"<[2004, 2006)>",1543,1.0
1680,372,directed,"<[2004, 2006)>",1544,1.0
1680,1046,directed,"<[2004, 2006)>",1545,1.0
1405,1247,directed,"<[2004, 2006)>",1546,1.0
1405,372,directed,"<[2004, 2006)>",1547,1.0
1405,1046,directed,"<[2004, 2006)>",1548,1.0
1621,35,directed,"<[2004, 2006)>",1549,5.0
1621,170,directed,"<[2004, 2006)>",1551,5.0
98,1121,directed,"<[2004, 2006)>",1554,5.0
98,663,directed,"<[2004, 2006)>",1555,5.0
98,387,directed,"<[2004, 2006)>",1556,5.0
98,247,directed,"<[2004, 2006)>",1557,5.0
98,450,directed,"<[2004, 2006)>",1559,5.0
1073,760,directed,"<[2006, 2008)>",1560,5.0
1073,105,directed,"<[2006, 2008)>",1561,5.0
1314,675,directed,"<[2004, 2006)>",1570,1.0
1680,1056,directed,"<[2004, 2006)>",1578,1.0
1680,1116,directed,"<[2004, 2006)>",1580,1.0
1680,791,directed,"<[2004, 2006)>",1583,1.0
1405,1056,directed,"<[2004, 2006)>",1586,1.0
1405,1116,directed,"<[2004, 2006)>",1588,1.0
1405,791,directed,"<[2004, 2006)>",1591,1.0
1073,1098,directed,"<[2004, 2006)>",1597,5.0
282,147,directed,"<[2004, 2006)>",1603,5.0
862,1283,directed,"<[2006, 2008)>",1613,5.0
862,100,directed,"<[2006, 2008)>",1616,5.0
1403,1224,directed,"<[2004, 2006)>",1633,1.0
595,1367,directed,"<[2004, 2006)>",1635,1.0
644,1121,directed,"<[2004, 2006)>",1643,1.0
644,1516,directed,"<[2004, 2006)>",1647,1.0
840,1221,directed,"<[2004, 2006)>",1651,5.0
159,1675,directed,"<[2006, 2008)>",1652,5.0
862,830,directed,"<[2006, 2008)>",1660,5.0
690,630,directed,"<[2006, 2008)>",1666,5.0
862,1038,directed,"<[2006, 2008)>",1667,5.0
59,105,directed,"<[2000, 2002)>",1670,5.0
1180,1004,directed,"<[2000, 2002)>",1673,5.0
1672,372,directed,"<[2002, 2004)>",1678,5.0
1519,1370,directed,"<[2000, 2002)>",1679,1.0
2,1370,directed,"<[2000, 2002)>",1683,1.0
690,35,directed,"<[2002, 2004)>",1691,5.0
1680,791,directed,"<[2000, 2002)>",1692,1.0
1680,830,directed,"<[2000, 2002)>",1693,1.0
1680,504,directed,"<[2000, 2002)>",1694,1.0
490,1162,directed,"<[2000, 2002)>",1699,4.0
180,1162,directed,"<[2000, 2002)>",1701,1.0
180,1675,directed,"<[2002, 2004)>",1703,1.0
180,1451,directed,"<[2002, 2004)>",1704,1.0
490,1675,directed,"<[2002, 2004)>",1705,4.0
490,1451,directed,"<[2002, 2004)>",1706,4.0
1405,111,directed,"<[2002, 2004)>",1709,1.0
1405,504,directed,"<[2002, 2004)>",1710,1.0
1405,538,directed,"<[2002, 2004)>",1711,1.0
1405,1675,directed,"<[2002, 2004)>",1712,1.0
1680,111,directed,"<[2002, 2004)>",1715,1.0
1680,504,directed,"<[2002, 2004)>",1716,1.0
1680,538,directed,"<[2002, 2004)>",1717,1.0
1680,1675,directed,"<[2002, 2004)>",1718,1.0
755,1439,directed,"<[2002, 2004)>",1722,1.0
755,111,directed,"<[2002, 2004)>",1732,1.0
283,1087,directed,"<[2002, 2004)>",1736,1.0
1277,763,directed,"<[2000, 2002)>",1737,5.0
1277,728,directed,"<[2000, 2002)>",1738,5.0
159,528,directed,"<[2002, 2004)>",1743,5.0
2,760,directed,"<[2002, 2004)>",1746,1.0
2,1435,directed,"<[2000, 2002)>",1747,1.0
2,1056,directed,"<[2000, 2002)>",1750,1.0
2,100,directed,"<[2000, 2002)>",1751,1.0
2,1162,directed,"<[2000, 2002)>",1752,1.0
690,1257,directed,"<[2002, 2004)>",1754,5.0
1672,170,directed,"<[2002, 2004)>",1756,5.0
1680,357,directed,"<[2002, 2004)>",1767,1.0
1405,357,directed,"<[2002, 2004)>",1769,1.0
1060,733,directed,"<[2004, 2006)>",1773,1.0
282,1651,directed,"<[2002, 2004)>",1776,5.0
282,1681,directed,"<[2002, 2004)>",1777,5.0
282,733,directed,"<[2002, 2004)>",1779,5.0
1672,372,directed,"<[2002, 2004)>",1780,5.0
866,1279,directed,"<[2002, 2004)>",1782,5.0
866,1002,directed,"<[2002, 2004)>",1784,5.0
866,760,directed,"<[2002, 2004)>",1786,5.0
866,763,directed,"<[2002, 2004)>",1787,5.0
866,728,directed,"<[2002, 2004)>",1788,5.0
866,1056,directed,"<[2002, 2004)>",1789,5.0
1060,1046,directed,"<[2002, 2004)>",1791,1.0
1060,372,directed,"<[2002, 2004)>",1792,1.0
1060,351,directed,"<[2002, 2004)>",1793,1.0
690,35,directed,"<[2002, 2004)>",1797,5.0
265,1066,directed,"<[2004, 2006)>",1800,1.0
1683,1247,directed,"<[2002, 2004)>",1804,1.0
690,1675,directed,"<[2004, 2006)>",1805,5.0
690,953,directed,"<[2004, 2006)>",1806,5.0
159,1439,directed,"<[2004, 2006)>",1807,5.0
98,663,directed,"<[2002, 2004)>",1808,5.0
98,247,directed,"<[2002, 2004)>",1809,5.0
98,387,directed,"<[2002, 2004)>",1810,5.0
98,450,directed,"<[2002, 2004)>",1811,5.0
98,1121,directed,"<[2002, 2004)>",1813,5.0
1680,791,directed,"<[2002, 2004)>",1814,1.0
1680,1056,directed,"<[2002, 2004)>",1815,1.0
1405,791,directed,"<[2002, 2004)>",1816,1.0
1405,1056,directed,"<[2002, 2004)>",1817,1.0
809,933,directed,"<[2002, 2004)>",1818,5.0
1661,319,directed,"<[2000, 2002)>",1820,5.0
1661,158,directed,"<[2000, 2002)>",1824,5.0
1661,319,directed,"<[2000, 2002)>",1832,5.0
1661,158,directed,"<[2002, 2004)>",1844,5.0
1661,1121,directed,"<[2002, 2004)>",1845,5.0
1680,1653,directed,"<[2002, 2004)>",1848,1.0
1405,1653,directed,"<[2002, 2004)>",1849,1.0
1586,1651,directed,"<[2000, 2002)>",1850,5.0
283,760,directed,"<[2002, 2004)>",1854,1.0
755,1449,directed,"<[2002, 2004)>",1856,1.0
1683,1056,directed,"<[2002, 2004)>",1859,1.0
1680,1116,directed,"<[2002, 2004)>",1864,1.0
1680,760,directed,"<[2002, 2004)>",1865,1.0
1680,105,directed,"<[2002, 2004)>",1866,1.0
1405,1116,directed,"<[2002, 2004)>",1868,1.0
1405,760,directed,"<[2002, 2004)>",1869,1.0
1405,105,directed,"<[2002, 2004)>",1870,1.0
1537,105,directed,"<[2004, 2006)>",1871,5.0
1537,1056,directed,"<[2004, 2006)>",1872,5.0
1537,763,directed,"<[2004, 2006)>",1873,5.0
1537,853,directed,"<[2004, 2006)>",1875,5.0
282,1651,directed,"<[2004, 2006)>",1876,5.0
1060,351,directed,"<[2004, 2006)>",1878,1.0
1060,372,directed,"<[2004, 2006)>",1879,1.0
1060,1046,directed,"<[2004, 2006)>",1880,1.0
1680,100,directed,"<[2004, 2006)>",1882,1.0
1405,100,directed,"<[2004, 2006)>",1883,1.0
1537,1247,directed,"<[2002, 2004)>",1886,5.0
1537,791,directed,"<[2002, 2004)>",1887,5.0
1537,1279,directed,"<[2002, 2004)>",1888,5.0
1537,1164,directed,"<[2002, 2004)>",1889,5.0
1537,760,directed,"<[2002, 2004)>",1890,5.0
1537,1116,directed,"<[2002, 2004)>",1891,5.0
1537,1002,directed,"<[2002, 2004)>",1892,5.0
1537,1046,directed,"<[2002, 2004)>",1893,5.0
866,763,directed,"<[2004, 2006)>",1896,5.0
1680,561,directed,"<[2002, 2004)>",1897,1.0
1405,561,directed,"<[2002, 2004)>",1898,1.0
265,1279,directed,"<[2004, 2006)>",1904,1.0
1314,1681,directed,"<[2004, 2006)>",1907,1.0
1014,1557,directed,"<[2004, 2006)>",1909,5.0
1014,158,directed,"<[2004, 2006)>",1910,5.0
1014,1573,directed,"<[2004, 2006)>",1913,5.0
988,1681,directed,"<[2002, 2004)>",1929,5.0
59,636,directed,"<[2004, 2006)>",1930,5.0
1586,1651,directed,"<[2002, 2004)>",1934,5.0
801,1278,directed,"<[2004, 2006)>",1935,5.0
531,1396,directed,"<[2004, 2006)>",1936,1.0
1431,1396,directed,"<[2004, 2006)>",1937,1.0
1130,158,directed,"<[2002, 2004)>",1938,5.0
1130,740,directed,"<[2002, 2004)>",1939,5.0
1130,247,directed,"<[2002, 2004)>",1940,5.0
1130,1121,directed,"<[2002, 2004)>",1944,5.0
1130,1250,directed,"<[2002, 2004)>",1945,5.0
1130,264,directed,"<[2002, 2004)>",1946,5.0
1130,319,directed,"<[2002, 2004)>",1947,5.0
1614,1278,directed,"<[2004, 2006)>",1950,1.0
946,247,directed,"<[2002, 2004)>",1952,5.0
1586,1651,directed,"<[2004, 2006)>",1955,5.0
946,247,directed,"<[2004, 2006)>",1956,5.0
265,1056,directed,"<[2004, 2006)>",1962,1.0
265,504,directed,"<[2004, 2006)>",1963,1.0
921,728,directed,"<[2002, 2004)>",1964,5.0
921,1329,directed,"<[2002, 2004)>",1966,5.0
1405,1516,directed,"<[2002, 2004)>",1968,1.0
1311,351,directed,"<[2000, 2002)>",1986,5.0
1311,1046,directed,"<[2000, 2002)>",1987,5.0
1313,351,directed,"<[2000, 2002)>",1988,5.0
1313,1046,directed,"<[2000, 2002)>",1989,5.0
1313,1162,directed,"<[2000, 2002)>",1990,5.0
1313,874,directed,"<[2000, 2002)>",1991,5.0
1311,1329,directed,"<[2000, 2002)>",1994,5.0
1313,1329,directed,"<[2000, 2002)>",1997,5.0
1311,1056,directed,"<[2000, 2002)>",1998,5.0
1313,1056,directed,"<[2000, 2002)>",1999,5.0
1313,105,directed,"<[2000, 2002)>",2000,5.0
1311,105,directed,"<[2000, 2002)>",2001,5.0
1313,630,directed,"<[2000, 2002)>",2002,5.0
1313,333,directed,"<[2000, 2002)>",2005,5.0
1313,853,directed,"<[2000, 2002)>",2006,5.0
1313,1258,directed,"<[2000, 2002)>",2007,5.0
1311,333,directed,"<[2000, 2002)>",2008,5.0
1311,853,directed,"<[2000, 2002)>",2009,5.0
1311,1258,directed,"<[2000, 2002)>",2010,5.0
1313,760,directed,"<[2000, 2002)>",2013,5.0
59,105,directed,"<[2000, 2002)>",2018,5.0
59,319,directed,"<[2000, 2002)>",2019,5.0
598,663,directed,"<[2002, 2004)>",2022,1.0
598,247,directed,"<[2002, 2004)>",2025,1.0
598,158,directed,"<[2002, 2004)>",2026,1.0
598,387,directed,"<[2002, 2004)>",2027,1.0
598,1038,directed,"<[2002, 2004)>",2028,1.0
59,630,directed,"<[2000, 2002)>",2029,5.0
59,636,directed,"<[2004, 2006)>",2033,5.0
835,1098,directed,"<[2004, 2006)>",2036,1.0
835,538,directed,"<[2004, 2006)>",2037,1.0
1313,1681,directed,"<[2002, 2004)>",2039,5.0
1311,1681,directed,"<[2002, 2004)>",2040,5.0
156,170,directed,"<[2000, 2002)>",2043,1.0
1313,1066,directed,"<[2002, 2004)>",2044,5.0
1313,1257,directed,"<[2002, 2004)>",2045,5.0
59,1651,directed,"<[2002, 2004)>",2047,5.0
1313,859,directed,"<[2002, 2004)>",2057,5.0
1311,859,directed,"<[2002, 2004)>",2058,5.0
1313,676,directed,"<[2002, 2004)>",2059,5.0
59,636,directed,"<[2000, 2002)>",2061,5.0
1683,853,directed,"<[2002, 2004)>",2064,1.0
1311,791,directed,"<[2002, 2004)>",2066,5.0
1311,1659,directed,"<[2002, 2004)>",2069,5.0
1313,791,directed,"<[2002, 2004)>",2071,5.0
1313,1659,directed,"<[2002, 2004)>",2074,5.0
59,639,directed,"<[2004, 2006)>",2085,5.0
1672,170,directed,"<[2002, 2004)>",2087,5.0
1403,173,directed,"<[2004, 2006)>",2088,1.0
1586,1651,directed,"<[2000, 2002)>",2092,5.0
1586,733,directed,"<[2000, 2002)>",2097,5.0
1586,1651,directed,"<[2000, 2002)>",2098,5.0
809,933,directed,"<[2002, 2004)>",2101,5.0
657,732,directed,"<[2006, 2008)>",2102,5.0
657,799,directed,"<[2006, 2008)>",2103,5.0
575,732,directed,"<[2006, 2008)>",2104,5.0
575,799,directed,"<[2006, 2008)>",2105,5.0
809,413,directed,"<[2002, 2004)>",2108,5.0
809,1264,directed,"<[2002, 2004)>",2109,5.0
809,413,directed,"<[2002, 2004)>",2113,5.0
809,1264,directed,"<[2002, 2004)>",2114,5.0
809,933,directed,"<[2002, 2004)>",2116,5.0
809,1264,directed,"<[2002, 2004)>",2119,5.0
809,933,directed,"<[2002, 2004)>",2120,5.0
809,413,directed,"<[2002, 2004)>",2121,5.0
809,1264,directed,"<[2002, 2004)>",2123,5.0
809,413,directed,"<[2002, 2004)>",2124,5.0
809,933,directed,"<[2002, 2004)>",2125,5.0
575,152,directed,"<[2006, 2008)>",2126,5.0
657,152,directed,"<[2006, 2008)>",2127,5.0
946,158,directed,"<[2002, 2004)>",2131,5.0
946,663,directed,"<[2002, 2004)>",2132,5.0
946,247,directed,"<[2002, 2004)>",2133,5.0
946,818,directed,"<[2002, 2004)>",2135,5.0
405,1257,directed,"<[2000, 2002)>",2147,1.0
88,264,directed,"<[2002, 2004)>",2155,5.0
283,170,directed,"<[2004, 2006)>",2159,1.0
1268,676,directed,"<[2004, 2006)>",2163,5.0
1268,873,directed,"<[2004, 2006)>",2164,5.0
1268,46,directed,"<[2004, 2006)>",2165,5.0
801,561,directed,"<[2004, 2006)>",2167,5.0
921,1279,directed,"<[2000, 2002)>",2172,5.0
156,25,directed,"<[2000, 2002)>",2173,1.0
721,1437,directed,"<[2000, 2002)>",2174,1.0
721,538,directed,"<[2000, 2002)>",2175,1.0
721,1651,directed,"<[2000, 2002)>",2176,1.0
721,1394,directed,"<[2000, 2002)>",2179,1.0
1431,1573,directed,"<[2004, 2006)>",2184,1.0
458,37,directed,"<[2000, 2002)>",2193,5.0
458,859,directed,"<[2000, 2002)>",2195,5.0
458,1087,directed,"<[2000, 2002)>",2196,5.0
844,1570,directed,"<[2004, 2006)>",2204,1.0
424,264,directed,"<[2004, 2006)>",2210,4.0
1180,1437,directed,"<[2002, 2004)>",2211,5.0
1180,1451,directed,"<[2002, 2004)>",2212,5.0
529,1651,directed,"<[2004, 2006)>",2213,1.0
529,1696,directed,"<[2004, 2006)>",2214,1.0
529,1463,directed,"<[2004, 2006)>",2215,1.0
529,628,directed,"<[2004, 2006)>",2217,1.0
529,20,directed,"<[2004, 2006)>",2218,1.0
1268,1699,directed,"<[2004, 2006)>",2219,5.0
254,356,directed,"<[2006, 2008)>",2221,4.0
254,1449,directed,"<[2006, 2008)>",2223,4.0
254,356,directed,"<[2004, 2006)>",2230,4.0
254,1449,directed,"<[2004, 2006)>",2233,4.0
256,545,directed,"<[2004, 2006)>",2234,5.0
503,1002,directed,"<[2004, 2006)>",2235,5.0
844,1286,directed,"<[2004, 2006)>",2239,1.0
866,1279,directed,"<[2002, 2004)>",2240,5.0
721,7,directed,"<[2000, 2002)>",2241,1.0
721,1381,directed,"<[2000, 2002)>",2242,1.0
503,105,directed,"<[2006, 2008)>",2246,5.0
503,1210,directed,"<[2006, 2008)>",2247,5.0
503,100,directed,"<[2006, 2008)>",2248,5.0
503,1279,directed,"<[2006, 2008)>",2250,5.0
503,760,directed,"<[2006, 2008)>",2251,5.0
503,1329,directed,"<[2006, 2008)>",2252,5.0
503,1503,directed,"<[2006, 2008)>",2254,5.0
503,1087,directed,"<[2006, 2008)>",2256,5.0
503,1681,directed,"<[2006, 2008)>",2257,5.0
503,372,directed,"<[2006, 2008)>",2258,5.0
503,1164,directed,"<[2006, 2008)>",2259,5.0
503,763,directed,"<[2006, 2008)>",2260,5.0
503,763,directed,"<[2004, 2006)>",2261,5.0
503,1308,directed,"<[2006, 2008)>",2263,5.0
503,105,directed,"<[2004, 2006)>",2264,5.0
503,1308,directed,"<[2004, 2006)>",2265,5.0
405,225,directed,"<[2006, 2008)>",2267,1.0
1680,830,directed,"<[2002, 2004)>",2270,1.0
1680,1507,directed,"<[2002, 2004)>",2271,1.0
1680,1278,directed,"<[2002, 2004)>",2273,1.0
1680,538,directed,"<[2002, 2004)>",2274,1.0
595,111,directed,"<[2006, 2008)>",2275,1.0
717,111,directed,"<[2006, 2008)>",2276,1.0
283,1046,directed,"<[2006, 2008)>",2277,1.0
283,1668,directed,"<[2006, 2008)>",2278,1.0
1119,356,directed,"<[2000, 2002)>",2282,5.0
1119,779,directed,"<[2000, 2002)>",2285,5.0
1119,1449,directed,"<[2000, 2002)>",2287,5.0
1119,577,directed,"<[2000, 2002)>",2292,5.0
1119,1329,directed,"<[2000, 2002)>",2293,5.0
1119,333,directed,"<[2000, 2002)>",2294,5.0
1119,1216,directed,"<[2000, 2002)>",2298,5.0
283,1507,directed,"<[2006, 2008)>",2305,1.0
503,1002,directed,"<[2006, 2008)>",2306,5.0
840,1696,directed,"<[2002, 2004)>",2309,5.0
529,20,directed,"<[2004, 2006)>",2312,1.0
741,1696,directed,"<[2000, 2002)>",2314,5.0
1006,372,directed,"<[2006, 2008)>",2315,5.0
529,20,directed,"<[2004, 2006)>",2318,1.0
529,20,directed,"<[2002, 2004)>",2321,1.0
529,1463,directed,"<[2002, 2004)>",2322,1.0
529,1651,directed,"<[2002, 2004)>",2325,1.0
529,628,directed,"<[2002, 2004)>",2326,1.0
1223,734,directed,"<[2006, 2008)>",2330,5.0
1223,344,directed,"<[2006, 2008)>",2331,5.0
1223,252,directed,"<[2006, 2008)>",2333,5.0
1006,1659,directed,"<[2006, 2008)>",2344,5.0
529,1696,directed,"<[2004, 2006)>",2357,1.0
529,628,directed,"<[2004, 2006)>",2358,1.0
529,1463,directed,"<[2004, 2006)>",2359,1.0
529,20,directed,"<[2004, 2006)>",2360,1.0
529,1651,directed,"<[2004, 2006)>",2361,1.0
1119,1612,directed,"<[2006, 2008)>",2367,5.0
1119,779,directed,"<[2006, 2008)>",2368,5.0
1006,100,directed,"<[2006, 2008)>",2376,5.0
1006,1516,directed,"<[2006, 2008)>",2378,5.0
1006,1435,directed,"<[2006, 2008)>",2379,5.0
1079,1381,directed,"<[2004, 2006)>",2387,1.0
1079,972,directed,"<[2004, 2006)>",2388,1.0
1079,1394,directed,"<[2004, 2006)>",2392,1.0
1079,1381,directed,"<[2004, 2006)>",2393,1.0
1662,319,directed,"<[2002, 2004)>",2404,5.0
1662,1287,directed,"<[2002, 2004)>",2405,5.0
1662,304,directed,"<[2002, 2004)>",2407,5.0
1662,1468,directed,"<[2002, 2004)>",2411,5.0
1662,1121,directed,"<[2002, 2004)>",2412,5.0
1680,1516,directed,"<[2002, 2004)>",2415,1.0
1405,1516,directed,"<[2002, 2004)>",2416,1.0
835,791,directed,"<[2004, 2006)>",2420,1.0
835,763,directed,"<[2004, 2006)>",2422,1.0
835,1116,directed,"<[2004, 2006)>",2423,1.0
835,1164,directed,"<[2004, 2006)>",2424,1.0
1348,859,directed,"<[2006, 2008)>",2431,5.0
556,158,directed,"<[2000, 2002)>",2435,1.0
556,247,directed,"<[2000, 2002)>",2436,1.0
556,1283,directed,"<[2000, 2002)>",2438,1.0
1348,561,directed,"<[2004, 2006)>",2440,5.0
1348,100,directed,"<[2004, 2006)>",2441,5.0
1348,630,directed,"<[2004, 2006)>",2442,5.0
1348,1040,directed,"<[2004, 2006)>",2443,5.0
1348,1257,directed,"<[2004, 2006)>",2445,5.0
949,779,directed,"<[2000, 2002)>",2453,5.0
1079,1381,directed,"<[2004, 2006)>",2456,1.0
1079,1394,directed,"<[2004, 2006)>",2457,1.0
801,1437,directed,"<[2006, 2008)>",2458,5.0
1680,357,directed,"<[2002, 2004)>",2461,1.0
1405,357,directed,"<[2002, 2004)>",2463,1.0
866,763,directed,"<[2004, 2006)>",2467,5.0
949,100,directed,"<[2000, 2002)>",2472,5.0
949,1449,directed,"<[2000, 2002)>",2473,5.0
1277,763,directed,"<[2000, 2002)>",2475,5.0
949,356,directed,"<[2000, 2002)>",2476,5.0
232,1439,directed,"<[2006, 2008)>",2477,1.0
232,252,directed,"<[2006, 2008)>",2478,1.0
232,372,directed,"<[2006, 2008)>",2479,1.0
232,538,directed,"<[2006, 2008)>",2480,1.0
232,763,directed,"<[2006, 2008)>",2481,1.0
595,1439,directed,"<[2006, 2008)>",2482,1.0
595,252,directed,"<[2006, 2008)>",2483,1.0
595,372,directed,"<[2006, 2008)>",2484,1.0
595,538,directed,"<[2006, 2008)>",2485,1.0
595,763,directed,"<[2006, 2008)>",2486,1.0
717,1439,directed,"<[2006, 2008)>",2487,1.0
717,252,directed,"<[2006, 2008)>",2488,1.0
717,372,directed,"<[2006, 2008)>",2489,1.0
717,538,directed,"<[2006, 2008)>",2490,1.0
717,763,directed,"<[2006, 2008)>",2491,1.0
796,1516,directed,"<[2004, 2006)>",2493,1.0
796,1046,directed,"<[2004, 2006)>",2494,1.0
796,100,directed,"<[2004, 2006)>",2495,1.0
796,372,directed,"<[2004, 2006)>",2496,1.0
796,1668,directed,"<[2004, 2006)>",2497,1.0
796,1046,directed,"<[2004, 2006)>",2498,1.0
796,1668,directed,"<[2004, 2006)>",2499,1.0
921,1257,directed,"<[2004, 2006)>",2500,5.0
921,859,directed,"<[2004, 2006)>",2502,5.0
921,1699,directed,"<[2004, 2006)>",2503,5.0
921,46,directed,"<[2004, 2006)>",2504,5.0
866,763,directed,"<[2002, 2004)>",2505,5.0
1277,1279,directed,"<[2006, 2008)>",2507,5.0
796,1516,directed,"<[2006, 2008)>",2508,1.0
801,1278,directed,"<[2004, 2006)>",2511,5.0
707,1283,directed,"<[2002, 2004)>",2514,5.0
88,1190,directed,"<[2000, 2002)>",2516,5.0
809,413,directed,"<[2002, 2004)>",2526,5.0
809,1264,directed,"<[2002, 2004)>",2527,5.0
801,1087,directed,"<[2004, 2006)>",2532,5.0
801,100,directed,"<[2004, 2006)>",2533,5.0
1408,351,directed,"<[2002, 2004)>",2536,5.0
1408,1344,directed,"<[2002, 2004)>",2538,5.0
1408,1168,directed,"<[2002, 2004)>",2539,5.0
826,229,directed,"<[2000, 2002)>",2540,5.0
273,310,directed,"<[2006, 2008)>",2542,5.0
88,264,directed,"<[2000, 2002)>",2545,5.0
812,356,directed,"<[2002, 2004)>",2546,5.0
1408,1659,directed,"<[2002, 2004)>",2549,5.0
1408,1653,directed,"<[2002, 2004)>",2550,5.0
1408,574,directed,"<[2002, 2004)>",2552,5.0
826,1527,directed,"<[2006, 2008)>",2555,5.0
826,442,directed,"<[2006, 2008)>",2556,5.0
657,799,directed,"<[2006, 2008)>",2559,5.0
575,799,directed,"<[2006, 2008)>",2560,5.0
759,799,directed,"<[2006, 2008)>",2561,5.0
801,725,directed,"<[2006, 2008)>",2570,5.0
1431,158,directed,"<[2006, 2008)>",2578,1.0
1431,1557,directed,"<[2006, 2008)>",2581,1.0
1431,450,directed,"<[2006, 2008)>",2601,1.0
826,247,directed,"<[2002, 2004)>",2608,5.0
236,1681,directed,"<[2004, 2006)>",2614,5.0
1431,459,directed,"<[2002, 2004)>",2619,1.0
1431,247,directed,"<[2002, 2004)>",2620,1.0
1431,1283,directed,"<[2002, 2004)>",2621,1.0
1303,1696,directed,"<[2006, 2008)>",2624,5.0
826,763,directed,"<[2002, 2004)>",2626,5.0
1303,229,directed,"<[2006, 2008)>",2629,5.0
812,247,directed,"<[2002, 2004)>",2635,5.0
801,740,directed,"<[2006, 2008)>",2641,5.0
1431,1669,directed,"<[2004, 2006)>",2645,1.0
1431,1190,directed,"<[2004, 2006)>",2646,1.0
801,1250,directed,"<[2006, 2008)>",2647,5.0
529,628,directed,"<[2004, 2006)>",2651,1.0
801,158,directed,"<[2006, 2008)>",2652,5.0
826,1002,directed,"<[2004, 2006)>",2653,5.0
273,310,directed,"<[2006, 2008)>",2656,5.0
1403,1168,directed,"<[2004, 2006)>",2693,1.0
1403,695,directed,"<[2004, 2006)>",2694,1.0
273,310,directed,"<[2006, 2008)>",2696,5.0
273,310,directed,"<[2006, 2008)>",2698,5.0
801,100,directed,"<[2004, 2006)>",2701,5.0
802,1681,directed,"<[2006, 2008)>",2709,1.0
802,1651,directed,"<[2006, 2008)>",2710,1.0
802,442,directed,"<[2006, 2008)>",2712,1.0
802,799,directed,"<[2006, 2008)>",2715,1.0
802,1527,directed,"<[2006, 2008)>",2716,1.0
802,733,directed,"<[2006, 2008)>",2723,1.0
826,763,directed,"<[2004, 2006)>",2725,5.0
904,1396,directed,"<[2000, 2002)>",2736,5.0
690,675,directed,"<[2000, 2002)>",2747,5.0
529,1463,directed,"<[2004, 2006)>",2749,1.0
826,1038,directed,"<[2004, 2006)>",2751,5.0
826,1250,directed,"<[2004, 2006)>",2752,5.0
826,459,directed,"<[2004, 2006)>",2753,5.0
826,760,directed,"<[2004, 2006)>",2754,5.0
826,740,directed,"<[2004, 2006)>",2755,5.0
826,1121,directed,"<[2004, 2006)>",2756,5.0
801,459,directed,"<[2006, 2008)>",2758,5.0
1431,1370,directed,"<[2004, 2006)>",2761,1.0
1431,1250,directed,"<[2004, 2006)>",2763,1.0
1431,1038,directed,"<[2004, 2006)>",2764,1.0
529,628,directed,"<[2004, 2006)>",2767,1.0
820,1479,directed,"<[2000, 2002)>",2770,1.0
904,11,directed,"<[2000, 2002)>",2772,5.0
904,46,directed,"<[2000, 2002)>",2782,5.0
550,1650,directed,"<[2006, 2008)>",2785,5.0
550,440,directed,"<[2006, 2008)>",2786,5.0
375,1650,directed,"<[2006, 2008)>",2787,5.0
375,440,directed,"<[2006, 2008)>",2788,5.0
1140,264,directed,"<[2006, 2008)>",2790,5.0
904,651,directed,"<[2000, 2002)>",2803,5.0
904,528,directed,"<[2000, 2002)>",2804,5.0
759,229,directed,"<[2002, 2004)>",2810,5.0
759,734,directed,"<[2002, 2004)>",2811,5.0
